row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
276,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What happened before I walked on the walkway in the video?,I was in the field,"Before I walked on the walkway, I was walking on a sidewalk near the water.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
277,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What is depicted in the current frame?,It shows a sidewalk lined with palm trees and buildings.,"The current frame shows a view of a residential area during sunset, with a person standing on the sidewalk, a person walking on the sidewalk, and a car driving on the road. The scene is calm and serene, with palm trees and a well-maintained lawn.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
278,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What activity is taking place in these frames?,Walking along a residential sidewalk.,The activity taking place in these frames is a person walking on the sidewalk.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
279,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does this video show a busy city street?,No.,"No, the video does not show a busy city street; it focuses on a serene residential area with a clear view of a road and a white building.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
280,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the clip capture any interaction with people?,No.,"Yes, the clip captures a person walking on the sidewalk, adding a sense of movement and human presence to the scene.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
281,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Is the person entering a building in this scene?,No.,Yes,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
282,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Was I in the field after walking on the walkway?,No.,"Yes, you were in the field after walking on the walkway.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
283,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Did I go home before looking at the scenes?,No.,"Yes, you went home before looking at the scenes.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
284,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What occurs just before I look at the scenes?,I walk on the walkway.,A person wearing a yellow top walks towards the camera.,What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
285,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What do I do before walking on the walkway?,I am in the field.,"Before walking on the walkway, you should turn left and walk towards the palm tree.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
286,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Did I walk on the field before looking at the scenes?,Yes,"Yes, you walked on the field before looking at the scenes.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
287,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Is the walk on the walkway shown before going home in the video?,Yes,"Yes, the walk on the walkway shown in the video is before going home.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
288,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,"In the video, do we see walking through the walkways before walking on the field?",No,"No, we do not see walking through the walkways before walking on the field.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
289,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Do I walk along the water before walking under the trees as shown in the clip?,Yes,"No, you do not walk along the water before walking under the trees as shown in the clip.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
290,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,"In the video sequence, what occurs before walking on the field?",Being outdoors,"Before walking on the field, the person is seen standing in the foreground, facing the camera, with their face blurred.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
291,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What event takes place before walking under the trees in the clip?,Walking along the water,"A person is seen walking under the trees, likely enjoying the serene atmosphere of the area.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
292,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What is the setting of the scenario seen in the video?,A residential area with palm trees and walkways.,"The setting of the scenario is a serene and well-maintained outdoor area, possibly a park or a residential complex, with palm trees, a gazebo, and a paved walkway.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
293,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What can be seen in the background of the video frame?,"Houses, streetlights, and a clear sky.","In the background, there is a road with a car driving away, a person walking on the sidewalk, and a building with a dome-like structure.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
294,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What are the dominant features of the environment in this clip?,"Landscaped pathways, streetlamps, and tropical foliage.","The dominant features of the environment in this clip include a well-maintained road, a parking lot with palm trees, a gazebo, and a pathway leading to a building.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
295,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Can you characterize the location shown in the video?,A well-maintained suburban neighborhood.,"The location shown in the video is a serene and well-maintained outdoor area, likely a park or a recreational space, characterized by palm trees, a gazebo, and a paved walkway.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
296,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What action is being undertaken in the new frames?,Walking along a residential street.,"In the new frames, a person is seen walking towards the camera, and a person is seen riding a bicycle in the foreground.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
297,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Is there any sign of wildlife in the frames provided?,No.,"No, there are no signs of wildlife in the frames provided.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
298,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Did the person in the video use any transportation other than walking?,No.,"Yes, the person in the video used a bicycle to travel around the area.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
299,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the footage include any sporting activities?,No.,"Yes, the footage includes a person riding a bicycle, which is a common recreational activity.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
300,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,"Is the person in the video engaging with the environment, like sitting or touching?",No.,"Yes, the person in the video is engaging with the environment by sitting on a bench and interacting with the camera.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
301,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Did I tour the park before walking on the walkways?,Yes,"Yes, you can see the person walking on the walkways before you.",Order Judging(Y/N),no,1,"{""correct"": ""no"", ""score"": 1}"
302,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What do I do before touring the park?,"Nothing, it is the first activity","Before touring the park, you should check the parking lot and ensure it is empty.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
303,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Did I walk through the park before going home?,Yes,"Yes, you walked through the park before going home.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
304,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What environment is depicted in this video clip?,"An outdoor, paved area with street lamps.","The video clip depicts a serene suburban environment with a well-maintained road, a clear sky, and a few pedestrians.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
305,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What action am I performing in this clip?,Walking on a pavement outdoors.,I am riding a bicycle.,Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
306,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Do I interact with anyone in this video clip?,No.,"No, there is no interaction with anyone in this video clip.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
307,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What is the setting of this video clip?,The setting is an outdoor pavement in a residential area.,"The setting of the video clip is a quiet residential street at dusk or early evening, with a calm atmosphere and a few pedestrians.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
308,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What time of day is depicted in this frame?,It appears to be twilight or early evening.,"The time of day depicted in this frame is dusk or early evening, as indicated by the dim lighting and the presence of a person walking.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
309,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What elements indicate that this is a residential area?,The presence of housing structures and lack of commercial signs.,"The residential area is indicated by the presence of houses with balconies, palm trees lining the streets, and the overall aesthetic of the neighborhood.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
310,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,What type of path is the person on in the video?,The person is on a paved walkway.,The person is on a sidewalk.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
311,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the scene suggest a leisurely or rushed pace?,The scene suggests a leisurely pace.,"The scene suggests a leisurely pace, as there are no people visible in the frame, and the person in the foreground appears to be walking or standing still, possibly taking a break or observing the surroundings.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
312,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the person interact with any objects in the scene?,No.,"Yes, the person is seen walking on the sidewalk, passing by a person in a yellow shirt, and interacting with a small object in their hand.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
313,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Is the person traveling with someone else?,No.,"Yes, the person is seen walking with another individual in the distance.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
314,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the video capture any animals in the scene?,No.,"No, there are no animals visible in the scene.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
315,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,Does the individual seem to be lost or searching for directions?,No.,"Yes, the individual appears to be lost or searching for directions, as they are walking along the sidewalk and looking in various directions.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
316,879dd163-7588-45d1-9466-a5deabc59167,What is depicted in the scene of the video clip?,A person relaxing on a couch holding an e-reader.,"The scene depicts a person lounging on a couch in a cozy living room, engrossed in reading a book.",Scene Summary,no,3,"{""correct"": ""no"", ""score"": 3}"
317,879dd163-7588-45d1-9466-a5deabc59167,What location is shown in the video clip?,Inside a house.,"The video clip shows a cozy living room with a comfortable couch, a chair, and a small table with a lamp.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
318,879dd163-7588-45d1-9466-a5deabc59167,Describe the setting where the action takes place.,A living room with a dining area in the background.,"The action takes place in a cozy living room with a modern design, featuring a comfortable couch, a chair, and a small table. The room is well-lit with natural light coming from a window in the background. The walls are painted in a light color, and there are decorative elements such as a plant and a small sculpture on the table. The overall ambiance is warm and inviting.",Scene Summary,no,3,"{""correct"": ""no"", ""score"": 3}"
319,879dd163-7588-45d1-9466-a5deabc59167,How is the environment arranged in the video clip?,"A cozy arrangement with a couch, curtain, and dining set.","The environment is arranged with a cozy living room setting, featuring a comfortable couch, a chair, a table, and a few decorative items.",Scene Summary,no,3,"{""correct"": ""no"", ""score"": 3}"
320,879dd163-7588-45d1-9466-a5deabc59167,What is the subject doing in the video?,Resting and perhaps beginning to read an e-book.,The subject is engrossed in reading a book.,Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
321,879dd163-7588-45d1-9466-a5deabc59167,Can you provide an overview of the action in this clip?,Leisurely activities involving electronic devices at home.,"In this clip, a person is comfortably seated on a couch in a cozy living roomNECTED room, engrossed in reading a book. The room is well-lit, with a warm and inviting ambiance. The person is casually dressed in blue jeans and white socks, and their legs are crossed. The background reveals a well-decorated living area with a comfortable couch, a chair, and a table adorned with various items, including a plant and a book. The room is softly lit by a ceiling light, creating a serene and relaxing atmosphere. The person's focus is solely on the book, indicating a moment of quiet leisure and relaxation.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
322,879dd163-7588-45d1-9466-a5deabc59167,Does the video capture the person sitting on the couch?,Yes.,"Yes, the video captures the person sitting on the couch, holding the tablet, and reading the text on the screen.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
