row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
547,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does turning the page happen after writing with the pen?,Yes,"No, turning the page happens after writing with the pen.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
548,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, is the pen picked up before the book is opened?",No,"Yes, the pen is picked up before the book is opened.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
549,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the writing occur before sitting down in the chair?,No,"Yes, the writing occurs before sitting down in the chair.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
550,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video sequence, what occurs before the person starts writing?",The book is opened,"Before the person starts writing, they are seen holding a notebook and a pen.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
551,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What action takes place before the book is closed?,The person stops writing,"Before the book is closed, a blue pen is placed on top of it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
552,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, is the book closed after the writing is done?",Yes,"Yes, the book is closed after the writing is done.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
553,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, is there writing on the book's cover before the person writes inside?",Yes,"Yes, there is writing on the book's cover before the person writes inside.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
554,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is done before the pen cap is removed?,The person prepares to write,"The person points to the notebook, indicating a focus on the content or an important point.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
555,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is displayed in the provided image?,Writing in a book.,The image displays a person engaged in writing or taking notes on a spiral-bound notebook.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
556,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Describe the setting where the depicted activity takes place.,In a room.,"The activity takes place in a well-lit room with natural light, likely during the daytime. The person is seated at a desk, surrounded by two open notebooks and pens, suggesting an academic or study setting.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
557,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What object is being used in conjunction with the book?,A pen.,A blue pen is being used in conjunction with the book.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
558,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,How is the person holding the pen in the frame?,With their right hand.,"The person is holding the pen with both hands, one hand on top of the other.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
559,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What part of the room is visible in the clip?,"Only the table area, specifics of the room are not visible.","The room is visible in the clip, with a wooden desk and a chair.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
560,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person writing with their left hand?,No.,"No, the person is writing with their right hand.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
561,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person writing on the last page of the book?,"No, there are more pages visible.","No, the person is not writing on the last page of the book.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
562,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Can we assume the writer is in a public space?,"No, it appears to be a private space.","No, the person is seated at a desk in a private setting.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
563,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, does turning the page happen before writing begins?",No,"No, turning the page happens after writing begins.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
564,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the book opened after the pen is held in the hand?,Yes,"Yes, the book is opened after the pen is held in the hand.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
565,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, does writing in the book happen before closing the book?",Yes,"No, writing in the book does not happen before closing the book.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
566,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video sequence, what do we see occurring just before turning the page?",Writing on the previous page,"Before turning the page, we see a person holding another notebook with writing on it.",What event order,no,2,"{""correct"": ""no"", ""score"": 2}"
567,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What action takes place immediately before the pen touches the paper?,Holding the pen above the book,The action that takes place immediately before the pen touches the paper is the person holding a pencil and pointing at something on the page.,What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
568,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, what happens right before the book is opened?",Sitting down,"The person is seen holding a pen and pointing at the book, indicating they are about to start writing or reviewing something.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
569,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Did I write in the book before turning the page?,Yes,"Yes, the person was seen writing in the book before turning the page.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
570,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the book already opened before I start writing?,Yes,"Yes, the book is already opened before I start writing.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
571,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Did I place my left hand on the page before writing with the pen?,Yes,"Yes, you placed your left hand on the page before writing with the pen.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
572,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What happens before I use the pen to write?,Opening the book,"Before using the pen to write, the person points at something on the page and gestures with their other hand.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
573,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"Before closing the book, what action is performed?",Turning the page,"Before closing the book, the person points to a specific page with their index finger.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
574,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the setting of this video clip?,"The setting is indoors, at a desk.","The setting of the video clip is a study or work environment, with a person sitting at a desk surrounded by open notebooks and pens.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
575,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What objects are present in this scene?,"A book, a pen, and a desk.","The scene features a person sitting at a table with two open notebooks, one of which has the word 'BENROCK' visible on its cover. The person is writing in both notebooks simultaneously, using a blue pen and a black marker.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
576,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person writing with their right hand?,Yes.,"Yes, the person is holding a pen in their right hand while writing.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
577,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the notebook placed on the person's lap?,No.,"Yes, the notebook is placed on the person's lap.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
578,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does this video show any electronic devices being used?,No.,"No, the video does not show any electronic devices being used.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
579,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person seated while writing in the book?,Yes.,"Yes, the person is seated while writing in the book.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
580,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Do I sit down before beginning to write?,Yes,"Yes, the person sits down before beginning to write.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
581,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What happens before the book is opened?,I sit down at the desk.,"Before the book is opened, the person's hands are resting on the table.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
582,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Did I close the book before starting to write?,No,"Yes, the person closed the book before starting to write.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
583,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Was I seated while writing in the book?,Yes,"Yes, the person was seated while writing in the book.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
584,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Did I turn the page after finishing writing?,No,"Yes, the person turned the page after finishing writing.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
585,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Was the pen put down before closing the book?,No,"Yes, the pen was put down before closing the book.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
586,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Did I write on the left page before the right one?,No,"Yes, the person wrote on the left page before writing on the right page.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
587,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the setting of the scene in this video clip?,"The setting is indoors, with a person writing in a notebook.","The setting of the scene is a wooden desk with open notebooks and pens, suggesting an academic or study environment.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
588,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is being performed in the scene?,Writing on a notebook with a pen.,The activity being performed in the scene is studying or working on a notebook.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
589,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What can we deduce about the person's task in the video?,The person is engaged in a writing activity.,"The person appears to be engaged in a study or homework session, as indicated by the presence of multiple notebooks and pens on the table.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
590,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Describe the motion taking place in these frames?,The movement of the hand while writing.,"The motion in these frames is a close-up view of the person's hands as they write on the notebook. The focus shifts to their fingers and the writing process, capturing the detailed action of writing.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
591,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the person stop writing at any point in the video?,No.,"No, the person continues to write in the notebook throughout the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
592,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there any use of electronic devices in these frames?,No.,"No, there are no electronic devices visible in the frames.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
593,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video sequence, what do we see happening before writing with the pen?",Sitting at the desk,"Before writing with the pen, we see a person sitting at a wooden desk, holding a notebook and a pen. The background includes another book or document on the desk.",What event order,yes,5,"{""correct"": ""yes"", ""score"": 5}"
594,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What occurs just before opening the notebook in the video?,Sitting at the desk,"Just before opening the notebook, a hand points towards it.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
595,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, does using the pen happen after sitting at the desk?",Yes,"Yes, the pen is used to write on a notebook after sitting at the desk.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
596,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What action precedes putting down the pen on the desk?,Writing in the book,The action that precedes putting down the pen on the desk is writing in a notebook.,What event order,yes,5,"{""correct"": ""yes"", ""score"": 5}"
597,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is done just before the writing starts in the video?,Picking up the pen,"Just before the writing starts, a hand is seen holding a pen and pointing towards the notebook.",What event order,no,2,"{""correct"": ""no"", ""score"": 2}"
598,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Which action is depicted in this frame?,Writing in a book with a pen.,The action depicted in this frame is the person writing on a spiral notebook.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
599,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Describe the surroundings visible in this frame.,"Indoors, likely a desk or table.","The surroundings include a wooden desk with an open spiral notebook and a pen, suggesting a study or work environment.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
600,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Can you specify the object being used by the person?,A pen.,The person is using a blue pen to write in the spiral notebook.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
601,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Did the interaction occur in an outdoor location?,No.,"No, the interaction occurred indoors.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
602,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person predominantly engaged in a physical activity?,No.,"No, the person is not actively engaged in a physical activity; they are focused on writing and reading.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
603,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, does writing in the notebook occur before conversing with a woman?",Yes.,"No, writing in the notebook occurs after conversing with a woman.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
604,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, does the conversation with a woman happen before being in an apartment?",No.,"No, the conversation with a woman does not happen before being in an apartment; it is captured during her study session.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
605,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the pen used before entering the apartment as shown in the clip?,No.,"Yes, the pen is used before entering the apartment in the clip.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
606,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video sequence, what do we see happening before conversing with woman X?",Being in an apartment.,"Before conversing with woman X, the video shows a person sitting at a desk with an open notebook and a spiral-bound book.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
