row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
455,000024,What do we see happening before the cards are laid out on the floor?,Reshuffling of cards,"Before the cards are laid out on the floor, a person is seen holding a small object in their hand.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
456,000024,What action takes place before the poker game starts?,Cards are reshuffled,"Before the poker game starts, a hand of cards is dealt.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
457,000025,What is the setting of this video clip?,I played cards with a woman inside a house.,"The setting of this video clip is a cozy room with a wooden floor, where two people are engaged in playing cards.",Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
458,000025,How many people are involved in the scene?,Two people are involved in the scene.,Two people are involved in the scene.,Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
459,000025,Is there a competitive element visible here?,"Yes, the card game implies a competitive interaction.","Yes, there is a competitive element visible as the players are seen making hand gestures and discussing their moves.",Action Caption,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
460,000025,Did the individuals rearrange the furniture for playing?,No.,"Yes, the individuals rearranged the furniture to create a more comfortable playing environment.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
461,000025,Did someone draw a card in the clip?,Yes.,"Yes, someone drew a card from the deck of cards.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
462,000025,Did the scene involve any form of digital technology?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
463,000025,Did the people appear to be outdoors?,No.,"Yes, the people were seen in an indoor setting with a couch and a plant visible in the background.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
464,000025,"In the video, did the shoe appear before the card deck on the carpet?",Yes,"Yes, the shoe appears before the card deck on the carpet.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
465,000025,Was the hand holding cards before the bottle was seen?,Yes,"Yes, the hand holding cards was seen before the bottle was seen.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
466,000025,"In the clip, did the playing of cards happen before the plant was visible?",No,"Yes, the playing of cards happened before the plant was visible.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
467,000025,What is shown before the bottle on the left side of the frame?,Cards on the floor,"A small, dark-colored bottle is shown before the bottle on the left side of the frame.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
468,000025,What do you see before the plant in the video's background?,A sofa,"Before the plant in the background, there is a wooden floor and part of a couch.",What event order,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
469,000025,Was the rug straightened before I sat down to play?,No.,"Yes, the rug was straightened before I sat down to play.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
470,000025,Did I touch my foot before picking more cards from the pile?,No.,"Yes, you touched your foot before picking more cards from the pile.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
471,000025,Were the cards spread out on the rug before the game started?,No.,"Yes, the cards were spread out on the rug before the game started.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
472,000025,Did I pick a card from my hand before the woman looked at hers?,Yes.,"Yes, the woman picked a card from her hand before looking at hers.",Order Judging(Y/N),no,2,"{""correct"": ""no"", ""score"": 2}"
473,000025,What occurs just before I look at my cards?,I pick them up.,"Just before I look at my cards, the person in the video is seen holding a small object and appears to be explaining something.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
474,000025,What action takes place before the game begins?,Sitting down on the rug.,"Before the game begins, a hand of cards is dealt to each player.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
475,000025,What happens before more cards are picked from the pile?,Playing a round of cards.,"Before more cards are picked from the pile, a hand of cards is shown being dealt.",What event order,no,2,"{""correct"": ""no"", ""score"": 2}"
476,000026,What activity takes place in this scene?,Playing cards in the house.,"A card game is played, with the participants discussing and making decisions.",Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
477,000026,Where are the individuals in this scene?,Inside a house.,The individuals are seated on a wooden floor in the living room.,Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
478,000026,What objects are central in this scenario?,Cards on the floor.,"A deck of cards, a smartphone, and money.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
479,000026,How is the room in the clip furnished?,There's a bookshelf and a couch.,"The room is furnished with a gray couch, a wooden floor, and various items scattered around.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
480,000026,What action is the person opposite performing?,Holding and presumably playing cards.,The person opposite is performing a card trick.,Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
481,000026,What seems to be the immediate action captured in the frame?,Dealing or picking up cards.,"The immediate action captured in the frame is a person holding and examining a small object, possibly money or cash.",Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
482,000026,What can be said about the card game's progression?,It looks mid-game with several cards played.,"The card game progresses with the person in the pink and blue striped shirt playing cards, while the other player is focused on their phone.",Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
483,000026,Is there a card game occurring?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
484,000026,Is there more than one participant in the game?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
485,000026,Have any cards been laid out on the floor?,Yes.,"Yes, a few cards have been laid out on the floor.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
486,000026,Is the activity taking place indoors?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
487,000026,Does it appear to be a formal card-playing setting?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
488,000026,Was the rug visible before I started playing cards?,Yes.,"Yes, the rug was visible before I started playing cards.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
489,000026,Did the plant appear in the frame before the game began?,Yes.,"Yes, the plant appeared in the frame before the game began.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
490,000026,What happens before I sit on the floor?,The setting of the room is displayed.,"Before sitting on the floor, a person is seen holding a smartphone.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
491,000026,"In the video, does the arrangement of cards on the floor change before a new card is drawn?",No,"Yes, the arrangement of cards on the floor changes before a new card is drawn.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
492,000026,"In the video, is the heart card shown before a player picks more cards?",Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
493,000026,Does the woman put down a card before all cards are laid out?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
494,000026,What occurs just before a new card is drawn from the deck?,Players examine their cards,"Just before a new card is drawn, the person in the pink shirt places their hand on their knee and adjusts their shoe.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
495,000026,"In the video sequence, what do we see happening before the cards are spread out?",A card is being placed down,"Before the cards are spread out, we see a person holding a smartphone and another person pointing at something on the floor.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
496,000026,What takes place right before more cards are picked from the deck?,The woman sorts her cards,"A card is picked up from the deck, and a hand gestures towards it.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
497,000027,What environment surrounds the individual in the video?,An apartment setting.,The individual is surrounded by a wooden floor and a chair with a cushioned seat.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
498,000027,What activity is taking place in this particular setting?,Writing in a book with a pen.,The activity taking place is studying or working on a workbook.,Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
499,000027,Was the person depicted cooking in the kitchen?,No.,"No, the person was not cooking in the kitchen; they were engaged in studying.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
500,000027,Did any outdoor activity occur in this video?,No.,"No, there were no outdoor activities observed in this video.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
501,000027,Was the individual standing while performing the task?,No.,"Yes, the individual was standing while performing the task.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
502,000027,Is there any verbal communication happening in this scene?,No.,"No, there is no verbal communication happening in this scene.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
503,000027,Does the video show someone reading a book?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
504,000028,What location is shown in the video?,A room with a table.,The video shows a wooden desk with two open notebooks.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
505,000028,What activity is being done in the clip?,Writing in a notebook.,The activity being done in the clip is studying or working on a document.,Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
506,000028,What object is being used to write?,A pen.,A spiral-bound notebook.,Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
507,000028,What item is on the table besides the notebook?,Opened books.,A blue pen is on the table besides the notebook.,Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
508,000028,Is the notebook on a flat surface?,"Yes, on a table.",Yes.,Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
509,000028,What color is the pen being used?,Blue.,The pen being used is blue.,Action Caption,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
510,000028,Is the person using both hands to write?,"Yes, one to hold and one to write.",Yes.,Action Caption,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
511,000028,Has the pen made contact with the paper?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
