row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
468,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video show a person writing on multiple pages?,Yes.,"Yes, the video shows a person writing on multiple pages.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
469,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is pen picked up before writing on the book as shown in the clip?,Yes,"Yes, the pen is picked up before writing on the book.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
470,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does writing in the book happen after entering the apartment?,Yes,"No, writing in the book happens before entering the apartment.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
471,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person at the table before writing in the notebook?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
472,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the person use a pen after sitting at the table?,Yes,"Yes, the person uses a pen after sitting at the table.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
473,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person in the apartment before using the pen?,Yes,No.,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
474,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What happens just before writing in the notebook in the video?,Sitting at the table,"Just before writing in the notebook, the person points to a specific section of the page with their index finger.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
475,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video sequence, what do we see occurring before sitting at the table?",Being in a room,"Before sitting at the table, we see a person wearing a green top with blue and white patterns.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
476,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What location is shown in the video clip?,An indoor location.,"The video clip shows a person sitting at a desk with two spiral-bound notebooks, one of which has the word 'BROOKS' visible on its cover.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
477,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What activity is depicted in this scene?,Writing in a book.,The activity depicted in this scene is a person writing or taking notes on a spiral notebook.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
478,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Can you caption the person's activity in this clip?,Writing diligently in a notebook.,"Yes, the person is writing in a spiral notebook while sitting at a desk.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
479,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there a pen being used for writing in the video?,Yes.,"Yes, there is a pen being used for writing in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
480,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the clip show a person wearing a watch?,Yes.,"Yes, the clip shows a person wearing a watch.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
481,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video include any dialogue or conversation?,"No, it only depicts writing activity.","No, the video does not include any dialogue or conversation.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
482,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, does opening the book happen before writing with a pen?",Yes,"No, the book is closed before writing with a pen.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
483,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the pen picked up after turning the page as shown in the clip?,No,"Yes, the pen is picked up after turning the page.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
484,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What occurs just before starting to write in the book?,Opening the book,"Just before starting to write in the book, the person's hands are resting on their lap.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
485,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the writing in the book shown after being indoor in the clip?,Yes,"Yes, the writing in the book is shown after being indoor.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
486,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Which room is the person located in while writing?,The person is in a room.,"The person is located in a room with a bookshelf, which suggests that the setting might be an office or study area.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
487,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person using any tools for writing?,"Yes, the person is using a pen.","Yes, the person is using a blue pen to write in the notebook.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
488,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Can you describe the setting of the action in the clip?,The action occurs in a room at a desk.,"The setting appears to be a study or work area, with the person sitting at a desk surrounded by books and notebooks.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
489,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the writing tool visible in the frame?,A pen is visible in the frame.,The writing tool visible in the frame is a blue pen.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
490,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the person sitting at a desk in the video?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
491,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the person sit down after opening the book?,Yes,"Yes, the person sits down after opening the book.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
492,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the book closed before the person starts writing?,No,"Yes, the book is closed before the person starts writing.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
493,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What action is taken before the person caps the pen?,The person finishes writing.,"Before the person caps the pen, they make a final check of their notebook.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
494,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the pen placed in the book before writing?,No,"Yes, the pen is placed in the book before writing.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
495,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the book close before the pen is picked up?,No,"No, the book does not close before the pen is picked up.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
496,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the cap of the pen removed after starting to write?,No,"No, the cap of the pen is not removed after starting to write.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
497,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the hand turn the page before picking up the pen?,No,"Yes, the hand turns the page before picking up the pen.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
498,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the pen visible in the scene before writing begins?,Yes,"Yes, the pen is visible in the scene before writing begins.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
499,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What do we see happening before the hand appears in the frame?,The book is open,"A person is sitting at a table, writing on a notebook with a blue pen.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
500,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What happens just before the pen touches the paper?,The hand moves towards the paper,"Just before the pen touches the paper, the person is seen pointing at something on the page.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
501,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video sequence, what action is performed before turning the page?",Writing on the current page,"Before turning the page, the person points to a specific section of the notebook and then begins writing.",What event order,yes,4,"{""correct"": ""yes"", ""score"": 4}"
502,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, what is done just before the hand finished writing?",Moving the pen across the paper,"Just before the hand finished writing, a book titled ""BROOKS"" is opened on the table.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
503,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What does the brief of the depicted scenario show?,The scenario shows a person writing in a book in an apartment.,"The brief of the depicted scenario shows a person sitting at a desk, writing in a spiral notebook. The notebook is open to a page with text and a blue pen being used for writing.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
504,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the setting of this video clip?,"The setting is indoors, in a well-lit apartment.","The setting of the video clip is a wooden desk with various items, including notebooks and a spiral-bound book.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
505,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Does the video capture the person stopping their writing at any point?,No.,"Yes, the video captures the person stopping their writing at a specific point on the spiral notebook.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
506,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the individual in the video using their left hand to write?,"No, they are using their right hand.","Yes, the individual is using their left hand to write.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
507,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is there another person present in the scene assisting the writer?,"No, the person is writing alone.","Yes, another person is partially visible on the left side of the frame, suggesting that they might be assisting or observing the writing process.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
508,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the video, do I write in the book before holding the pen?",No,"Yes, you write in the book before holding the pen.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
509,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the pen in my right hand before I start writing in the book?,Yes,"No, the pen is in my left hand before I start writing in the book.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
510,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the sequence, do I open the book before writing on it?",Yes,"No, you do not open the book before writing on it.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
511,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,"In the clip, do I wear a green shirt before writing in the book?",Yes,"No, the person is wearing a pink shirt before writing in the book.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
512,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What occurs just before holding the pen in my right hand?,I am wearing a green shirt,"Just before holding the pen in your right hand, you see a spiral notebook with blue writing on it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
513,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the book opened before the pen is held in the right hand?,Yes,"Yes, the book is opened before the pen is held in the right hand.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
514,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,Is the hand placed on the book after the pen is picked up?,Yes,"Yes, the hand is placed on the book after the pen is picked up.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
515,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What happens just before the pen starts writing?,The pen is held in the right hand,"Just before the pen starts writing, the person's hand is resting on the spiral binding of the notebook.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
516,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is visible before the wrist with a bracelet appears?,The hand holding the pen,A spiral notebook with handwritten notes.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
517,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What do we see happening before the hand touches the book?,The book and pen are visible,"Before the hand touches the book, it is open with a spiral-bound notebook and a blue pen resting on top of it.",What event order,yes,5,"{""correct"": ""yes"", ""score"": 5}"
518,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What takes place before the pen is seen in the video?,The apartment and the book are seen,"Before the pen is seen in the video, a person is sitting at a table with two open notebooks.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
519,cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,What is the setting of the video?,In an apartment.,The setting of the video is a wooden desk with two open notebooks and a spiral notebook.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
